Rk,Player,Nation,Pos,Squad,Age,Born,MP,Starts,Min,90s,Gls,Ast,G+A,G-PK,PK,PKatt,CrdY,CrdR,xG,npxG,xAG,npxG+xAG,PrgC,PrgP,PrgR,Gls.1,Ast.1,G+A.1,G-PK.1,G+A-PK,xG.1,xAG.1,xG+xAG,npxG.1,npxG+xAG.1,Matches,Sh,SoT,SoT%,Sh/90,SoT/90,G/Sh,G/SoT,Dist,FK,npxG/Sh,G-xG,np:G-xG,Cmp,Att,Cmp%,TotDist,PrgDist,Cmp.1,Att.1,Cmp%.1,Cmp.2,Att.2,Cmp%.2,Cmp.3,Att.3,Cmp%.3,xA,A-xAG,KP,1/3,PPA,CrsPA,Live,Dead,TB,Sw,Crs,TI,CK,In,Out,Str,Off,Blocks,SCA,SCA90,PassLive,PassDead,TO,Fld,Def,GCA,GCA90,PassLive.1,PassDead.1,TO.1,Fld.1,Def.1,Tkl,TklW,Def 3rd,Mid 3rd,Att 3rd,Tkl.1,Tkl%,Lost,Pass,Int,Tkl+Int,Clr,Err,Touches,Def Pen,Att Pen,Succ,Succ%,Tkld,Tkld%,Carries,CPA,Mis,Dis,Rec,Mn/MP,Min%,Mn/Start,Compl,Subs,Mn/Sub,unSub,PPM,onG,onGA,+/-,+/-90,On-Off,onxG,onxGA,xG+/-,xG+/-90,On-Off.1,2CrdY,Fls,PKwon,PKcon,OG,Recov,Won,Won%
481.0,Dominic Solanke,eng ENG,FW,Tottenham,26.0,1997.0,27.0,25.0,2201.0,24.5,9.0,3.0,12.0,8.0,1.0,1.0,0.0,0.0,10.9,10.1,2.9,13.1,31.0,47.0,88.0,0.37,0.12,0.49,0.33,0.45,0.45,0.12,0.57,0.41,0.54,Matches,59.0,24.0,40.7,2.41,0.98,0.14,0.33,12.4,0.0,0.17,-1.9,-2.1,255.0,361.0,70.6,3429.0,944.0,154.0,205.0,75.1,68.0,87.0,78.2,12.0,18.0,66.7,1.2,0.1,14.0,28.0,9.0,0.0,321.0,38.0,3.0,1.0,4.0,2.0,0.0,0.0,0.0,0.0,2.0,15.0,37.0,1.51,25.0,0.0,0.0,2.0,1.0,8.0,0.33,6.0,0.0,0.0,1.0,0.0,18.0,11.0,1.0,12.0,5.0,4.0,25.0,12.0,11.0,1.0,19.0,23.0,0.0,655.0,33.0,112.0,17.0,33.3,31.0,60.8,385.0,14.0,69.0,51.0,459.0,82.0,64.4,86.0,18,2,21.0,1,0.89,45.0,43.0,2.0,0.08,0.3,40.4,40.6,-0.2,-0.01,0.3,0.0,36.0,0.0,0.0,1.0,38.0,46.0,43.4
500.0,Dominik Szoboszlai,hu HUN,MF,Liverpool,23.0,2000.0,36.0,29.0,2491.0,27.7,6.0,6.0,12.0,6.0,0.0,0.0,6.0,0.0,7.3,7.3,7.4,14.7,72.0,131.0,127.0,0.22,0.22,0.43,0.22,0.43,0.27,0.27,0.53,0.27,0.53,Matches,67.0,22.0,32.8,2.42,0.79,0.09,0.27,18.9,4.0,0.11,-1.3,-1.3,1114.0,1322.0,84.3,17528.0,3641.0,601.0,671.0,89.6,366.0,416.0,88.0,95.0,133.0,71.4,5.9,-1.4,56.0,88.0,33.0,5.0,1202.0,118.0,5.0,14.0,41.0,36.0,17.0,9.0,6.0,0.0,2.0,27.0,119.0,4.3,90.0,7.0,5.0,3.0,1.0,16.0,0.58,12.0,1.0,0.0,0.0,0.0,38.0,20.0,14.0,19.0,5.0,17.0,37.8,28.0,34.0,9.0,47.0,19.0,2.0,1584.0,32.0,104.0,21.0,51.2,17.0,41.5,805.0,18.0,37.0,23.0,1073.0,69.0,72.8,80.0,17,7,26.0,0,2.22,60.0,29.0,31.0,1.12,-0.24,59.6,27.3,32.3,1.17,0.07,0.0,44.0,0.0,0.0,0.0,133.0,19.0,45.2
346.0,Dwight McNeil,eng ENG,"MF,FW",Everton,24.0,1999.0,21.0,15.0,1371.0,15.2,4.0,6.0,10.0,4.0,0.0,0.0,1.0,0.0,1.1,1.1,5.2,6.3,38.0,69.0,80.0,0.26,0.39,0.66,0.26,0.66,0.07,0.34,0.41,0.07,0.41,Matches,25.0,10.0,40.0,1.64,0.66,0.16,0.4,21.9,0.0,0.04,2.9,2.9,461.0,619.0,74.5,8501.0,2790.0,215.0,246.0,87.4,165.0,200.0,82.5,70.0,136.0,51.5,4.3,0.8,37.0,40.0,36.0,10.0,516.0,99.0,8.0,5.0,105.0,5.0,45.0,32.0,5.0,4.0,4.0,16.0,72.0,4.73,39.0,22.0,6.0,2.0,1.0,10.0,0.66,5.0,2.0,2.0,0.0,1.0,13.0,8.0,6.0,5.0,2.0,9.0,42.9,12.0,7.0,6.0,19.0,2.0,1.0,748.0,6.0,25.0,24.0,53.3,20.0,44.4,443.0,5.0,26.0,33.0,510.0,65.0,40.1,85.0,10,6,15.0,0,1.29,20.0,24.0,-4.0,-0.26,-0.35,17.5,21.5,-4.0,-0.26,-0.24,0.0,6.0,0.0,0.0,0.0,76.0,3.0,15.0
174.0,Eberechi Eze,eng ENG,"MF,FW",Crystal Palace,26.0,1998.0,34.0,31.0,2588.0,28.8,8.0,8.0,16.0,7.0,1.0,2.0,1.0,0.0,10.5,8.9,6.2,15.1,69.0,97.0,153.0,0.28,0.28,0.56,0.24,0.52,0.36,0.22,0.58,0.31,0.53,Matches,100.0,27.0,27.0,3.48,0.94,0.07,0.26,21.5,16.0,0.09,-2.5,-1.9,777.0,1047.0,74.2,13226.0,3540.0,380.0,449.0,84.6,299.0,365.0,81.9,77.0,168.0,45.8,4.7,1.8,58.0,49.0,39.0,4.0,849.0,180.0,11.0,6.0,112.0,3.0,62.0,39.0,10.0,0.0,18.0,17.0,135.0,4.69,72.0,29.0,11.0,9.0,1.0,10.0,0.35,9.0,1.0,0.0,0.0,0.0,39.0,22.0,14.0,16.0,9.0,17.0,47.2,19.0,27.0,11.0,50.0,10.0,3.0,1414.0,17.0,95.0,67.0,48.6,62.0,44.9,840.0,22.0,55.0,45.0,907.0,76.0,75.7,81.0,13,3,28.0,0,1.5,39.0,34.0,5.0,0.17,0.71,45.4,34.5,10.9,0.38,0.33,0.0,13.0,0.0,0.0,0.0,146.0,7.0,15.9
383.0,Eddie Nketiah,eng ENG,"FW,MF",Crystal Palace,25.0,1999.0,29.0,9.0,1034.0,11.5,3.0,1.0,4.0,3.0,0.0,0.0,6.0,1.0,5.8,5.8,1.7,7.4,41.0,19.0,79.0,0.26,0.09,0.35,0.26,0.35,0.5,0.15,0.65,0.5,0.65,Matches,43.0,16.0,37.2,3.74,1.39,0.07,0.19,13.8,0.0,0.13,-2.8,-2.8,179.0,241.0,74.3,2722.0,563.0,95.0,120.0,79.2,60.0,75.0,80.0,14.0,20.0,70.0,0.9,-0.7,13.0,11.0,5.0,0.0,229.0,12.0,2.0,0.0,5.0,1.0,0.0,0.0,0.0,0.0,0.0,12.0,31.0,2.69,20.0,0.0,3.0,5.0,0.0,3.0,0.26,2.0,0.0,0.0,1.0,0.0,15.0,8.0,7.0,4.0,4.0,7.0,53.8,6.0,9.0,3.0,18.0,12.0,0.0,412.0,11.0,67.0,11.0,35.5,16.0,51.6,246.0,14.0,34.0,17.0,294.0,,,,0,0,,2,,,,,,,,,,,,1.0,31.0,1.0,0.0,0.0,26.0,21.0,35.6
156.0,Ederson,br BRA,GK,Manchester City,30.0,1993.0,26.0,26.0,2320.0,25.8,0.0,4.0,4.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,1.5,1.5,0.0,2.0,0.0,0.0,0.16,0.16,0.0,0.16,0.0,0.06,0.06,0.0,0.06,Matches,0.0,0.0,,0.0,0.0,,,,0.0,,0.0,0.0,811.0,923.0,87.9,19885.0,13212.0,142.0,142.0,100.0,471.0,479.0,98.3,194.0,297.0,65.3,0.2,2.5,4.0,21.0,1.0,0.0,817.0,106.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,6.0,0.23,6.0,0.0,0.0,0.0,0.0,4.0,0.16,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,1.0,1.0,11.0,4.0,975.0,689.0,0.0,0.0,,0.0,,654.0,0.0,1.0,0.0,616.0,89.0,67.8,89.0,25,0,,4,2.0,49.0,26.0,23.0,0.89,0.48,49.0,28.7,20.3,0.79,0.78,0.0,1.0,0.0,1.0,0.0,42.0,4.0,80.0
19.0,Edson Álvarez,mx MEX,MF,West Ham,26.0,1997.0,28.0,20.0,1772.0,19.7,0.0,1.0,1.0,0.0,0.0,0.0,9.0,1.0,0.4,0.4,0.8,1.2,24.0,85.0,18.0,0.0,0.05,0.05,0.0,0.05,0.02,0.04,0.06,0.02,0.06,Matches,12.0,1.0,8.3,0.61,0.05,0.0,0.0,26.3,0.0,0.03,-0.4,-0.4,861.0,1003.0,85.8,14393.0,4200.0,424.0,475.0,89.3,361.0,402.0,89.8,66.0,92.0,71.7,0.9,0.2,12.0,92.0,12.0,3.0,980.0,16.0,3.0,12.0,6.0,3.0,0.0,0.0,0.0,0.0,7.0,10.0,28.0,1.42,24.0,0.0,2.0,1.0,0.0,2.0,0.1,2.0,0.0,0.0,0.0,0.0,50.0,27.0,27.0,15.0,8.0,17.0,48.6,18.0,15.0,18.0,68.0,46.0,1.0,1239.0,67.0,12.0,14.0,42.4,14.0,42.4,687.0,2.0,27.0,15.0,830.0,63.0,51.8,76.0,4,8,32.0,2,1.25,19.0,29.0,-10.0,-0.51,-0.18,23.5,29.7,-6.2,-0.32,0.04,1.0,42.0,0.0,0.0,0.0,88.0,30.0,56.6
26.0,Elliot Anderson,eng ENG,MF,Nott'ham Forest,21.0,2002.0,37.0,33.0,2728.0,30.3,2.0,6.0,8.0,2.0,0.0,0.0,10.0,0.0,2.1,2.1,3.3,5.4,52.0,143.0,95.0,0.07,0.2,0.26,0.07,0.26,0.07,0.11,0.18,0.07,0.18,Matches,40.0,7.0,17.5,1.32,0.23,0.05,0.29,18.8,0.0,0.05,-0.1,-0.1,1085.0,1386.0,78.3,17458.0,5922.0,572.0,640.0,89.4,402.0,496.0,81.0,77.0,165.0,46.7,3.6,2.7,37.0,121.0,19.0,2.0,1292.0,85.0,7.0,4.0,86.0,2.0,48.0,17.0,28.0,0.0,9.0,35.0,87.0,2.87,43.0,20.0,7.0,4.0,5.0,10.0,0.33,4.0,3.0,0.0,1.0,1.0,92.0,56.0,54.0,29.0,9.0,48.0,43.2,63.0,39.0,31.0,123.0,76.0,4.0,1832.0,102.0,72.0,36.0,48.0,30.0,40.0,932.0,21.0,60.0,49.0,1089.0,74.0,79.8,79.0,13,4,27.0,0,1.76,49.0,37.0,12.0,0.4,0.4,35.2,39.3,-4.1,-0.13,-0.22,0.0,49.0,0.0,0.0,0.0,207.0,56.0,65.1
409.0,Emerson Palmieri,it ITA,DF,West Ham,29.0,1994.0,31.0,26.0,2113.0,23.5,2.0,1.0,3.0,2.0,0.0,0.0,5.0,0.0,2.0,2.0,1.5,3.4,47.0,66.0,83.0,0.09,0.04,0.13,0.09,0.13,0.08,0.06,0.15,0.08,0.15,Matches,16.0,7.0,43.8,0.68,0.3,0.13,0.29,19.0,3.0,0.12,0.0,0.0,861.0,1077.0,79.9,12546.0,4549.0,515.0,574.0,89.7,283.0,348.0,81.3,43.0,102.0,42.2,2.2,-0.5,16.0,51.0,13.0,5.0,887.0,185.0,1.0,2.0,64.0,140.0,25.0,7.0,15.0,0.0,5.0,23.0,41.0,1.75,25.0,11.0,0.0,2.0,1.0,2.0,0.09,1.0,1.0,0.0,0.0,0.0,60.0,31.0,37.0,18.0,5.0,27.0,56.3,21.0,24.0,21.0,81.0,59.0,0.0,1325.0,82.0,28.0,10.0,33.3,17.0,56.7,555.0,9.0,24.0,7.0,747.0,68.0,61.8,77.0,7,5,24.0,4,1.16,32.0,41.0,-9.0,-0.38,0.1,28.0,37.1,-9.1,-0.39,-0.14,0.0,25.0,0.0,0.0,0.0,84.0,18.0,47.4
480.0,Emile Smith Rowe,eng ENG,MF,Fulham,24.0,2000.0,34.0,25.0,2043.0,22.7,6.0,3.0,9.0,6.0,0.0,0.0,3.0,0.0,4.5,4.5,1.4,6.0,53.0,126.0,127.0,0.26,0.13,0.4,0.26,0.4,0.2,0.06,0.26,0.2,0.26,Matches,37.0,11.0,29.7,1.63,0.48,0.16,0.55,16.0,0.0,0.12,1.5,1.5,922.0,1023.0,90.1,13141.0,2429.0,548.0,592.0,92.6,330.0,348.0,94.8,21.0,29.0,72.4,2.0,1.6,24.0,80.0,15.0,1.0,985.0,35.0,2.0,2.0,16.0,3.0,1.0,0.0,0.0,0.0,3.0,18.0,73.0,3.22,57.0,0.0,3.0,2.0,3.0,12.0,0.53,10.0,0.0,1.0,0.0,1.0,31.0,18.0,7.0,14.0,10.0,8.0,33.3,16.0,20.0,11.0,42.0,16.0,0.0,1223.0,20.0,60.0,16.0,45.7,16.0,45.7,779.0,12.0,36.0,18.0,940.0,60.0,59.7,73.0,0,9,24.0,0,1.38,29.0,28.0,1.0,0.04,0.11,29.5,25.0,4.5,0.2,0.38,0.0,19.0,0.0,0.0,0.0,75.0,6.0,23.1
334.0,Emiliano Martínez,ar ARG,GK,Aston Villa,31.0,1992.0,37.0,37.0,3194.0,35.5,0.0,0.0,0.0,0.0,0.0,0.0,5.0,1.0,0.0,0.0,0.5,0.5,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02,0.02,0.0,0.02,Matches,0.0,0.0,,0.0,0.0,,,,0.0,,0.0,0.0,1091.0,1387.0,78.7,28659.0,17513.0,194.0,198.0,98.0,629.0,640.0,98.3,268.0,542.0,49.4,0.1,-0.5,2.0,27.0,0.0,0.0,1117.0,263.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,0.0,6.0,0.17,5.0,1.0,0.0,0.0,0.0,1.0,0.03,1.0,0.0,0.0,0.0,0.0,3.0,3.0,3.0,0.0,0.0,2.0,100.0,0.0,1.0,0.0,3.0,17.0,6.0,1449.0,1095.0,0.0,1.0,100.0,0.0,0.0,889.0,0.0,1.0,0.0,784.0,86.0,93.4,86.0,34,0,,0,1.7,56.0,45.0,11.0,0.31,1.9,53.5,44.7,8.9,0.25,1.42,0.0,2.0,0.0,0.0,0.0,34.0,10.0,90.9
6.0,Emmanuel Agbadou,ci CIV,DF,Wolves,27.0,1997.0,16.0,16.0,1410.0,15.7,1.0,0.0,1.0,1.0,0.0,0.0,3.0,0.0,0.8,0.8,0.2,1.1,6.0,31.0,2.0,0.06,0.0,0.06,0.06,0.06,0.05,0.02,0.07,0.05,0.07,Matches,7.0,2.0,28.6,0.45,0.13,0.14,0.5,27.6,1.0,0.12,0.2,0.2,855.0,1001.0,85.4,17344.0,6203.0,276.0,299.0,92.3,466.0,501.0,93.0,107.0,181.0,59.1,0.3,-0.2,4.0,40.0,1.0,0.0,955.0,43.0,1.0,11.0,2.0,0.0,0.0,0.0,0.0,0.0,3.0,5.0,17.0,1.09,15.0,2.0,0.0,0.0,0.0,3.0,0.19,2.0,1.0,0.0,0.0,0.0,30.0,19.0,21.0,9.0,0.0,13.0,65.0,7.0,6.0,12.0,42.0,90.0,0.0,1172.0,190.0,7.0,10.0,76.9,2.0,15.4,758.0,0.0,6.0,4.0,796.0,88.0,41.2,88.0,15,0,,0,1.44,20.0,22.0,-2.0,-0.13,0.45,19.1,22.8,-3.6,-0.23,0.25,0.0,7.0,0.0,0.0,0.0,83.0,26.0,56.5
183.0,Enzo Fernández,ar ARG,MF,Chelsea,23.0,2001.0,36.0,32.0,2947.0,32.7,6.0,7.0,13.0,6.0,0.0,0.0,8.0,0.0,6.1,6.1,6.8,12.9,60.0,212.0,126.0,0.18,0.21,0.4,0.18,0.4,0.19,0.21,0.39,0.19,0.39,Matches,53.0,20.0,37.7,1.62,0.61,0.11,0.3,18.1,2.0,0.11,-0.1,-0.1,1518.0,1900.0,79.9,26776.0,7512.0,700.0,789.0,88.7,626.0,737.0,84.9,157.0,273.0,57.5,6.2,0.2,77.0,167.0,41.0,7.0,1757.0,134.0,14.0,26.0,109.0,4.0,74.0,44.0,12.0,1.0,9.0,46.0,147.0,4.49,116.0,16.0,2.0,4.0,5.0,16.0,0.49,13.0,2.0,0.0,0.0,0.0,65.0,33.0,17.0,30.0,18.0,31.0,36.9,53.0,36.0,13.0,78.0,23.0,4.0,2210.0,37.0,81.0,26.0,47.3,21.0,38.2,1211.0,9.0,29.0,28.0,1622.0,82.0,86.2,89.0,26,4,25.0,0,1.75,56.0,37.0,19.0,0.58,0.2,57.7,38.1,19.6,0.6,0.43,0.0,52.0,0.0,0.0,0.0,156.0,14.0,32.6
225.0,Erling Haaland,no NOR,FW,Manchester City,24.0,2000.0,31.0,31.0,2736.0,30.4,22.0,3.0,25.0,19.0,3.0,4.0,2.0,0.0,22.0,18.8,3.0,21.8,24.0,20.0,124.0,0.72,0.1,0.82,0.62,0.72,0.72,0.1,0.82,0.62,0.72,Matches,104.0,55.0,52.9,3.42,1.81,0.18,0.35,12.3,1.0,0.19,0.0,0.2,255.0,381.0,66.9,3086.0,593.0,175.0,246.0,71.1,59.0,84.0,70.2,4.0,6.0,66.7,2.0,0.0,29.0,10.0,8.0,1.0,372.0,7.0,1.0,0.0,3.0,1.0,0.0,0.0,0.0,0.0,2.0,10.0,71.0,2.34,51.0,0.0,8.0,2.0,0.0,9.0,0.3,6.0,0.0,2.0,0.0,0.0,11.0,6.0,3.0,3.0,5.0,3.0,37.5,5.0,11.0,5.0,16.0,23.0,0.0,639.0,22.0,190.0,13.0,36.1,20.0,55.6,310.0,23.0,45.0,27.0,478.0,88.0,80.0,88.0,25,0,,1,1.77,58.0,38.0,20.0,0.66,-0.39,56.2,40.5,15.7,0.52,-0.1,0.0,24.0,0.0,0.0,0.0,34.0,57.0,53.3
388.0,Ethan Nwaneri,eng ENG,"FW,MF",Arsenal,17.0,2007.0,26.0,11.0,895.0,9.9,4.0,2.0,6.0,4.0,0.0,0.0,1.0,0.0,1.2,1.2,1.2,2.4,46.0,33.0,113.0,0.4,0.2,0.6,0.4,0.6,0.12,0.12,0.24,0.12,0.24,Matches,24.0,9.0,37.5,2.41,0.91,0.17,0.44,18.5,1.0,0.05,2.8,2.8,342.0,425.0,80.5,4906.0,1216.0,216.0,234.0,92.3,93.0,121.0,76.9,19.0,37.0,51.4,1.8,0.8,16.0,17.0,16.0,6.0,386.0,36.0,3.0,1.0,54.0,4.0,27.0,18.0,0.0,0.0,3.0,14.0,29.0,2.91,15.0,6.0,5.0,1.0,0.0,3.0,0.3,3.0,0.0,0.0,0.0,0.0,11.0,7.0,4.0,4.0,3.0,7.0,33.3,14.0,6.0,2.0,13.0,4.0,1.0,544.0,3.0,44.0,37.0,59.7,19.0,30.6,365.0,17.0,23.0,17.0,398.0,34.0,26.2,65.0,1,15,12.0,10,1.85,16.0,4.0,12.0,1.21,0.39,14.5,5.4,9.1,0.91,0.33,0.0,9.0,0.0,0.0,0.0,34.0,4.0,33.3
419.0,Ethan Pinnock,jm JAM,DF,Brentford,31.0,1993.0,22.0,21.0,1913.0,21.3,2.0,0.0,2.0,2.0,0.0,0.0,2.0,0.0,1.1,1.1,1.2,2.3,3.0,41.0,9.0,0.09,0.0,0.09,0.09,0.09,0.05,0.05,0.11,0.05,0.11,Matches,10.0,6.0,60.0,0.47,0.28,0.2,0.33,11.1,0.0,0.11,0.9,0.9,924.0,1080.0,85.6,17045.0,6094.0,360.0,382.0,94.2,472.0,528.0,89.4,84.0,145.0,57.9,0.7,-1.2,8.0,48.0,4.0,1.0,954.0,126.0,0.0,0.0,9.0,39.0,0.0,0.0,0.0,0.0,0.0,8.0,21.0,0.99,13.0,5.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,35.0,19.0,15.0,16.0,4.0,13.0,54.2,11.0,11.0,24.0,59.0,142.0,4.0,1348.0,294.0,24.0,3.0,33.3,6.0,66.7,633.0,0.0,2.0,4.0,760.0,87.0,55.9,90.0,20,1,31.0,9,1.5,40.0,35.0,5.0,0.24,0.0,31.4,33.9,-2.4,-0.11,-0.47,0.0,8.0,0.0,1.0,1.0,50.0,63.0,59.4
171.0,Evanilson,br BRA,FW,Bournemouth,24.0,1999.0,31.0,28.0,2319.0,25.8,10.0,1.0,11.0,10.0,0.0,1.0,1.0,1.0,12.5,11.7,1.9,13.6,29.0,28.0,99.0,0.39,0.04,0.43,0.39,0.43,0.48,0.07,0.56,0.45,0.53,Matches,72.0,31.0,43.1,2.79,1.2,0.14,0.32,12.8,0.0,0.16,-2.5,-1.7,244.0,342.0,71.3,3038.0,622.0,154.0,202.0,76.2,54.0,72.0,75.0,11.0,16.0,68.8,1.8,-0.9,26.0,14.0,6.0,0.0,337.0,4.0,4.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,11.0,61.0,2.37,39.0,0.0,3.0,9.0,0.0,8.0,0.31,2.0,0.0,1.0,4.0,0.0,16.0,10.0,6.0,5.0,5.0,8.0,66.7,4.0,9.0,1.0,17.0,21.0,0.0,558.0,23.0,127.0,7.0,33.3,8.0,38.1,333.0,15.0,38.0,24.0,400.0,75.0,67.8,80.0,7,3,23.0,1,1.45,34.0,29.0,5.0,0.19,-0.38,44.1,26.6,17.5,0.68,0.84,0.0,37.0,5.0,0.0,0.0,67.0,42.0,40.4
292.0,Ezri Konsa,eng ENG,DF,Aston Villa,26.0,1997.0,34.0,33.0,2936.0,32.6,2.0,0.0,2.0,2.0,0.0,0.0,1.0,0.0,1.3,1.3,0.4,1.7,24.0,90.0,11.0,0.06,0.0,0.06,0.06,0.06,0.04,0.01,0.05,0.04,0.05,Matches,11.0,5.0,45.5,0.34,0.15,0.18,0.4,8.8,0.0,0.12,0.7,0.7,1555.0,1673.0,92.9,26299.0,8781.0,669.0,692.0,96.7,807.0,844.0,95.6,62.0,95.0,65.3,0.6,-0.4,6.0,106.0,2.0,0.0,1538.0,134.0,6.0,0.0,5.0,34.0,0.0,0.0,0.0,0.0,1.0,21.0,24.0,0.74,19.0,2.0,1.0,0.0,0.0,3.0,0.09,3.0,0.0,0.0,0.0,0.0,34.0,18.0,20.0,10.0,4.0,20.0,80.0,5.0,9.0,24.0,58.0,114.0,4.0,1915.0,250.0,22.0,8.0,44.4,7.0,38.9,1132.0,2.0,17.0,10.0,1338.0,86.0,85.8,88.0,32,1,45.0,1,1.76,48.0,45.0,3.0,0.09,-0.65,46.5,43.4,3.1,0.1,-0.43,0.0,9.0,0.0,0.0,0.0,97.0,31.0,57.4
462.0,Fabian Schär,ch SUI,DF,Newcastle Utd,32.0,1991.0,34.0,33.0,2934.0,32.6,4.0,0.0,4.0,4.0,0.0,0.0,9.0,1.0,3.7,3.7,0.4,4.1,18.0,118.0,22.0,0.12,0.0,0.12,0.12,0.12,0.11,0.01,0.13,0.11,0.13,Matches,40.0,11.0,27.5,1.23,0.34,0.1,0.36,19.8,5.0,0.09,0.3,0.3,1654.0,1977.0,83.7,33173.0,12752.0,577.0,625.0,92.3,877.0,944.0,92.9,191.0,373.0,51.2,1.0,-0.4,5.0,161.0,13.0,0.0,1890.0,79.0,4.0,31.0,13.0,14.0,0.0,0.0,0.0,0.0,8.0,8.0,37.0,1.13,26.0,1.0,1.0,2.0,4.0,4.0,0.12,2.0,0.0,0.0,0.0,0.0,36.0,21.0,16.0,18.0,2.0,14.0,40.0,21.0,13.0,45.0,81.0,138.0,3.0,2319.0,266.0,42.0,8.0,61.5,3.0,23.1,1438.0,2.0,12.0,6.0,1609.0,86.0,85.8,88.0,29,1,45.0,0,1.65,58.0,42.0,16.0,0.49,-0.44,55.0,36.9,18.1,0.56,0.53,0.0,35.0,0.0,0.0,0.0,134.0,56.0,44.1
86.0,Fabio Carvalho,pt POR,"FW,MF",Brentford,21.0,2002.0,19.0,3.0,455.0,5.1,2.0,1.0,3.0,2.0,0.0,0.0,1.0,0.0,2.5,2.5,0.7,3.2,9.0,17.0,23.0,0.4,0.2,0.59,0.4,0.59,0.49,0.13,0.62,0.49,0.62,Matches,12.0,5.0,41.7,2.37,0.99,0.17,0.4,14.7,0.0,0.21,-0.5,-0.5,126.0,178.0,70.8,1755.0,442.0,78.0,94.0,83.0,32.0,45.0,71.1,7.0,18.0,38.9,0.6,0.3,4.0,11.0,5.0,1.0,163.0,14.0,2.0,0.0,10.0,1.0,7.0,3.0,0.0,0.0,1.0,7.0,10.0,1.97,7.0,0.0,1.0,0.0,0.0,1.0,0.2,1.0,0.0,0.0,0.0,0.0,13.0,9.0,4.0,4.0,5.0,6.0,46.2,7.0,5.0,3.0,16.0,2.0,0.0,247.0,4.0,22.0,2.0,14.3,10.0,71.4,137.0,0.0,13.0,8.0,145.0,24.0,13.3,81.0,0,16,13.0,6,1.47,9.0,14.0,-5.0,-0.99,-1.41,6.5,11.2,-4.7,-0.92,-1.17,0.0,5.0,0.0,0.0,0.0,30.0,2.0,25.0
75.0,Facundo Buonanotte,ar ARG,"FW,MF",Leicester City,19.0,2004.0,31.0,14.0,1523.0,16.9,5.0,2.0,7.0,5.0,0.0,0.0,8.0,0.0,3.9,3.9,3.1,7.0,39.0,54.0,74.0,0.3,0.12,0.41,0.3,0.41,0.23,0.18,0.41,0.23,0.41,Matches,36.0,12.0,33.3,2.13,0.71,0.14,0.42,17.6,0.0,0.11,1.1,1.1,437.0,572.0,76.4,6930.0,1757.0,236.0,276.0,85.5,150.0,182.0,82.4,35.0,74.0,47.3,2.3,-1.1,24.0,41.0,13.0,2.0,501.0,67.0,7.0,4.0,43.0,10.0,26.0,19.0,1.0,0.0,4.0,9.0,51.0,3.01,27.0,11.0,9.0,3.0,0.0,5.0,0.3,1.0,2.0,2.0,0.0,0.0,53.0,32.0,17.0,22.0,14.0,21.0,31.3,46.0,28.0,12.0,65.0,14.0,0.0,874.0,26.0,39.0,28.0,33.7,49.0,59.0,479.0,9.0,58.0,39.0,528.0,49.0,44.5,80.0,6,17,24.0,3,0.52,17.0,33.0,-16.0,-0.95,0.53,16.8,28.6,-11.8,-0.7,0.6,0.0,37.0,0.0,0.0,0.0,79.0,18.0,33.3
273.0,Filip Jørgensen,dk DEN,GK,Chelsea,22.0,2002.0,6.0,6.0,540.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches,0.0,0.0,,0.0,0.0,,,,0.0,,0.0,0.0,158.0,189.0,83.6,2843.0,1649.0,64.0,64.0,100.0,79.0,81.0,97.5,11.0,40.0,27.5,0.0,0.0,0.0,1.0,0.0,0.0,169.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.17,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,3.0,202.0,174.0,0.0,0.0,,0.0,,145.0,0.0,0.0,0.0,139.0,90.0,15.8,90.0,6,0,,31,1.5,12.0,9.0,3.0,0.5,-0.06,14.0,8.8,5.2,0.86,0.39,0.0,1.0,0.0,1.0,0.0,5.0,0.0,
